Passage,Phage_measured,Phage_treatment,Temperature_treatment,Temperature,Rep,PFU,Dilution,PFU_ML,,
14.1,phage14_1,Single_phage,42C_static,42,4,,,650000000,,
14.1,phage14_1,Single_phage,42C_static,42,5,,,810000000,,
14.1,phage14_1,Single_phage,42C_static,42,6,,,510000000,,
14.1,phage14_1,Single_phage,Fluctuating,37,1,,,180000000,,
14.1,phage14_1,Single_phage,Fluctuating,37,2,,,130000000,,
14.1,phage14_1,Single_phage,Fluctuating,37,3,,,140000000,,
14.1,phage14_1,Single_phage,Fluctuating,37,4,,,300000000,,
14.1,phage14_1,Single_phage,Fluctuating,37,5,,,210000000,,
14.1,phage14_1,Single_phage,Fluctuating,37,6,,,170000000,,
14.1,phage14_1,Competition,37C_static,37,1,,,250000000,,
14.1,phage14_1,Competition,37C_static,37,2,,,170000000,,
14.1,phage14_1,Competition,37C_static,37,3,,,170000000,,
14.1,phage14_1,Competition,37C_static,37,4,,,110000000,,
14.1,phage14_1,Competition,37C_static,37,5,,,190000000,,
14.1,phage14_1,Competition,37C_static,37,6,,,120000000,,
14.1,phage14_1,Competition,42C_static,42,1,,,240000000,,
14.1,phage14_1,Competition,42C_static,42,2,,,280000000,,
14.1,phage14_1,Competition,42C_static,42,3,,,370000000,,
14.1,phage14_1,Competition,42C_static,42,4,,,690000000,,
14.1,phage14_1,Competition,42C_static,42,5,,,580000000,,
14.1,phage14_1,Competition,42C_static,42,6,,,270000000,,
14.1,phage14_1,Competition,Fluctuating,37,1,,,330000000,,
14.1,phage14_1,Competition,Fluctuating,37,2,,,260000000,,
14.1,phage14_1,Competition,Fluctuating,37,3,,,160000000,,
14.1,phage14_1,Competition,Fluctuating,37,4,,,270000000,,
14.1,phage14_1,Competition,Fluctuating,37,5,,,240000000,,
14.1,phage14_1,Competition,Fluctuating,37,6,,,260000000,,
15,LUZ19,Single_phage,37C_static,37,1,24,-7,24000000000,,
15,LUZ19,Single_phage,37C_static,37,2,25,-7,25000000000,,
15,LUZ19,Single_phage,37C_static,37,3,23,-7,23000000000,,
15,LUZ19,Single_phage,37C_static,37,4,23,-7,23000000000,,
15,LUZ19,Single_phage,37C_static,37,5,24,-7,24000000000,,
15,LUZ19,Single_phage,37C_static,37,6,23,-7,23000000000,,
15,LUZ19,Single_phage,42C_static,42,1,22,-7,22000000000,,
15,LUZ19,Single_phage,42C_static,42,2,21,-7,21000000000,,
15,LUZ19,Single_phage,42C_static,42,3,20,-7,20000000000,,
15,LUZ19,Single_phage,42C_static,42,4,21,-7,21000000000,,
15,LUZ19,Single_phage,42C_static,42,5,20,-7,20000000000,,
15,LUZ19,Single_phage,42C_static,42,6,18,-7,18000000000,,
15,LUZ19,Single_phage,Fluctuating,37,1,23,-7,23000000000,,
15,LUZ19,Single_phage,Fluctuating,37,2,29,-7,29000000000,,
15,LUZ19,Single_phage,Fluctuating,37,3,28,-7,28000000000,,
15,LUZ19,Single_phage,Fluctuating,37,4,29,-7,29000000000,,
15,LUZ19,Single_phage,Fluctuating,37,5,38,-7,38000000000,,
15,LUZ19,Single_phage,Fluctuating,37,6,23,-7,23000000000,,
15,LUZ19,Competition,37C_static,37,1,28,-6,2800000000,,
15,LUZ19,Competition,37C_static,37,2,22,-6,2200000000,,
15,LUZ19,Competition,37C_static,37,3,31,-6,3100000000,,
15,LUZ19,Competition,37C_static,37,4,31,-6,3100000000,,
15,LUZ19,Competition,37C_static,37,5,21,-6,2100000000,,
15,LUZ19,Competition,37C_static,37,6,26,-6,2600000000,,
15,LUZ19,Competition,42C_static,42,1,14,-5,140000000,,
15,LUZ19,Competition,42C_static,42,2,24,-5,240000000,,
15,LUZ19,Competition,42C_static,42,3,16,-5,160000000,,
15,LUZ19,Competition,42C_static,42,4,19,-5,190000000,,
15,LUZ19,Competition,42C_static,42,5,20,-5,200000000,,
15,LUZ19,Competition,42C_static,42,6,15,-5,150000000,,
15,LUZ19,Competition,Fluctuating,42,1,17,-6,1700000000,,
15,LUZ19,Competition,Fluctuating,42,2,17,-6,1700000000,,
15,LUZ19,Competition,Fluctuating,42,3,23,-6,2300000000,,
15,LUZ19,Competition,Fluctuating,42,4,23,-6,2300000000,,
15,LUZ19,Competition,Fluctuating,42,5,25,-6,2500000000,,
15,LUZ19,Competition,Fluctuating,42,6,25,-6,2500000000,,
15,phage14_1,Single_phage,37C_static,37,1,47,-6,4700000000,,
15,phage14_1,Single_phage,37C_static,37,2,33,-6,3300000000,,
15,phage14_1,Single_phage,37C_static,37,3,42,-6,4200000000,,
15,phage14_1,Single_phage,37C_static,37,4,57,-6,5700000000,,
15,phage14_1,Single_phage,37C_static,37,5,53,-6,5300000000,,
15,phage14_1,Single_phage,37C_static,37,6,35,-6,3500000000,,
15,phage14_1,Single_phage,42C_static,42,1,42,-6,4200000000,,
15,phage14_1,Single_phage,42C_static,42,2,34,-6,3400000000,,
15,phage14_1,Single_phage,42C_static,42,3,40,-6,4000000000,,
15,phage14_1,Single_phage,42C_static,42,4,42,-6,4200000000,,
15,phage14_1,Single_phage,42C_static,42,5,40,-6,4000000000,,
15,phage14_1,Single_phage,42C_static,42,6,34,-6,3400000000,,
15,phage14_1,Single_phage,Fluctuating,37,1,85,-6,8500000000,,
15,phage14_1,Single_phage,Fluctuating,37,2,61,-6,6100000000,,
15,phage14_1,Single_phage,Fluctuating,37,3,53,-6,5300000000,,
15,phage14_1,Single_phage,Fluctuating,37,4,66,-6,6600000000,,
15,phage14_1,Single_phage,Fluctuating,37,5,53,-6,5300000000,,
15,phage14_1,Single_phage,Fluctuating,37,6,61,-6,6100000000,,
15,phage14_1,Competition,37C_static,37,1,6,-6,600000000,,
15,phage14_1,Competition,37C_static,37,2,12,-6,1200000000,,
15,phage14_1,Competition,37C_static,37,3,11,-6,1100000000,,
15,phage14_1,Competition,37C_static,37,4,13,-6,1300000000,,
15,phage14_1,Competition,37C_static,37,5,12,-6,1200000000,,
15,phage14_1,Competition,37C_static,37,6,13,-6,1300000000,,
15,phage14_1,Competition,42C_static,42,1,6,-6,600000000,,
15,phage14_1,Competition,42C_static,42,2,17,-6,1700000000,,
15,phage14_1,Competition,42C_static,42,3,29,-6,2900000000,,
15,phage14_1,Competition,42C_static,42,4,21,-6,2100000000,,
15,phage14_1,Competition,42C_static,42,5,21,-6,2100000000,,
15,phage14_1,Competition,42C_static,42,6,11,-6,1100000000,,
15,phage14_1,Competition,Fluctuating,37,1,36,-6,3600000000,,
15,phage14_1,Competition,Fluctuating,37,2,29,-6,2900000000,,
15,phage14_1,Competition,Fluctuating,37,3,23,-6,2300000000,,
15,phage14_1,Competition,Fluctuating,37,4,21,-6,2100000000,,
15,phage14_1,Competition,Fluctuating,37,5,24,-6,2400000000,,
15,phage14_1,Competition,Fluctuating,37,6,22,-6,2200000000,,
